Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
New Caledonia,NCL,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.938431339,4.002460946,1.720496886,1.349327174,-0.964871649,8.631539097,-0.766903667,28.55914106,1.216478162,-8.02924399,12.70663127,7.337972142,5.206485899,-7.735153249,13.40385117,10.37804211,4.630444571,15.93036347,-9.363727766,15.32601005,-2.856875421,14.67032481,-0.368189217,8.283113089,2.001947505,17.24621931,5.421260179,7.897486011,3.385958257,7.73737436,-5.108051142,27.00518381,
Nigeria,NGA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,2.604823085,-0.695764124,-4.382437317,18.56114807,9.365326437,-3.186082811,9.78310299,4.768506891,4.172320542,3.640158713,2.338045027,1.874200358,2.564588887,3.586409521,3.92635857,4.164253406,3.93809481,5.103686744,2.919598586,3.792026512,55.57804728,7.007057529,6.261229042,7.069955008,7.412882938,7.199764747,6.268228151,5.88177543,5.827642175,2.915848676,6.704158618,2.93667993,4.270127337,3.717921527,4.106746197,3.445211839,2.122602829,2.362246227,2.169392828,2.126851658,1.882007672,
Nicaragua,NIC,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,8.993902439,10.08391608,14.05475797,16.07396475,9.205633265,-2.594577976,7.537722453,-4.226179247,14.06140505,-7.188249981,3.82904781,-0.02191584,9.007393229,10.14789492,1.755958304,3.384439738,4.737713966,6.11857565,-15.36976579,-19.04330616,9.515621119,2.826280243,5.76763867,-5.34005914,-4.80154355,-8.7710155,-3.245667851,-10.15329441,9.188991111,0.20346623,-3.89545547,3.058080931,1.821941336,10.92589015,8.677845927,9.430622506,-0.770440912,-0.265944433,6.068375809,12.0642225,2.683652606,-0.256661385,1.945895892,5.709002395,4.62191086,2.45726137,11.77603725,1.131203529,1.065250939,2.513816906,5.713835025,-0.441866998,-2.056908311,2.105949922,-0.650292357,4.798472496,9.204253239,1.039557327,3.959320961,-0.008276803,6.497182797,1.635949061,
Netherlands,NLD,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,10.60395881,12.27410672,3.976729363,6.103953365,13.19336461,14.05084883,11.65115506,1.893399574,8.0665861,11.81281453,4.769241018,9.014751092,4.22688541,-2.923721976,11.22806493,4.088176042,10.4063288,-1.172619061,7.843140525,5.77112836,8.920334932,2.501569872,3.618384712,2.830186728,2.559927617,1.943561695,-4.643204945,7.20047875,-4.656255083,6.754609198,1.074504586,-5.033689625,0.867537675,2.746829413,5.55713349,0.293586481,0.3517289,2.531869334,2.550889696,3.515401196,0.216383909,-0.906057214,-0.662186994,0.86748112,4.590805361,2.072978834,2.227265087,0.471511963,-1.292254314,1.721974474,0.842109106,1.287585247,-2.930488508,
Norway,NOR,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,5.244755245,-0.076667519,-3.79028133,10.00584826,1.391909526,1.525334859,-2.281797267,-0.874453467,-6.630798313,8.197061725,7.796756549,-1.081586327,-3.16774658,10.5204461,-9.329801547,-6.964989566,4.715147286,0.913894045,3.740389604,4.778575975,10.2581905,-5.198945256,14.89953504,2.818224519,6.718909231,-0.388554118,-1.381772503,1.816780076,0.003292181,-4.776797472,-2.796888505,8.742353109,-1.79891411,11.62736477,2.219901537,3.601973204,6.964753613,3.958909522,1.543022195,9.988272575,4.088021779,4.616189355,-4.714583333,7.363841091,-5.541187252,-5.997757848,4.433282877,-1.2276271,0.982746354,6.849707165,7.309031713,3.779092096,
Nepal,NPL,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,11.70843981,-4.115736274,0.53578075,3.001527377,3.461199363,0.707023132,0.73059358,-0.849964029,5.629214565,1.682633287,0.548047549,-4.180555588,-0.038659423,3.02208968,-4.783601868,10.48717829,4.582761631,-1.08207801,9.712226507,2.227716279,2.701981355,-0.69728901,6.556670132,6.165353353,5.765419588,2.153092811,-1.064429704,-0.61987883,7.603240588,-0.333144621,4.418892349,4.129453533,1.0390728,2.720053568,4.970231946,4.299999995,3.082409635,3.32809713,4.809937208,3.497876068,1.781870969,0.973144277,5.824260248,3.019549099,2.011773807,4.510575774,5.289865957,1.306559846,4.486647993,1.200856805,-0.084322675,5.174728411,2.609259537,5.15692792,2.431657872,2.848606938,2.240745163,
Nauru,NRU,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,-5.424338696,13.16402536,12.24986251,-0.266578725,3.925814472,-6.333386787,4.376178475,18.46432429,-1.84593706,10.20927595,-2.835515408,-5.41397112,17.4089072,0.582640091,-12.40099498,17.01754893,0.219117081,7.157655086,8.827317276,0.384845864,-4.354664332,4.789313721,3.628872881,-1.845544764,-0.578532889,11.22102556,-3.078130131,5.200175226,0.470369765,-14.71740109,9.072764257,2.251098256,-7.947017452,12.44409824,5.006056282,-0.872787845,5.041946857,2.22995068,0.479583078,-3.849114965,6.973576981,-2.065716606,4.784101284,-0.539712486,,
OECD members,OED,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.669922417,0.882309608,1.830448075,4.436734107,5.601811599,-2.448616356,0.212066591,-0.433190252,5.929452285,2.149153875,-1.236356135,-3.701040293,3.565451797,3.300427861,-1.669300483,0.611718783,-1.890728123,5.617403139,2.694134355,2.149773573,0.349060442,1.239419365,0.468869098,0.59277903,2.869215362,-5.171680774,1.44086807,
Oman,OMN,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.682989754,0.456082994,5.35914716,0.986296685,-2.036608227,3.960732555,-2.690115225,-2.812525796,4.014189511,4.531934466,5.236667531,9.490974603,0.033898305,-0.50830227,15.90599455,1.674992654,34.62427746,8.222413053,5.971037493,21.80831149,4.250822191,14.29827609,8.972354431,-9.731248374,
Other small states,OSS,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.499536326,-1.002461899,3.091335706,2.035066802,3.681486951,0.919478901,1.777862506,1.9662182,2.75013797,4.834830948,-0.057714806,0.087171305,-2.533505525,0.817910505,1.315814522,-0.324636967,3.844858766,-0.716154772,0.996495703,1.580375646,2.51396895,0.896035128,3.42236686,4.871892199,1.468921392,3.688847168,2.652953564,
Pakistan,PAK,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,-0.201768379,6.181424042,5.211131931,2.517768049,5.246843802,0.452781366,5.484009455,11.73059315,4.5164815,9.548701873,-3.069826622,3.470626837,1.665212911,4.180641146,-2.118739253,4.474529601,2.525807174,2.820622679,3.097437323,6.608285614,3.658536587,4.723886318,4.404551342,-4.824495034,10.92425692,5.948723723,3.253661677,2.731340389,6.870276396,3.030677325,4.962108318,9.501318285,-5.286027514,5.227492753,6.567737284,11.7231543,0.123629325,4.517635688,1.948660658,6.093712202,-0.087977019,1.261542567,3.564488574,3.092768016,6.794651631,1.887973589,3.483546594,0.814661082,3.412839999,0.312683317,2.712529519,3.231025458,3.141953465,2.418526807,1.782061456,0.405430362,2.21628511,3.876501225,0.93915884,3.914601108,3.516661628,4.27100248,
Panama,PAN,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,7.780015236,-3.298092482,1.093974026,-5.85616196,7.234628236,5.359402272,5.02692102,7.749284678,-4.283442321,-1.878446535,10.21424363,0.7456771,7.21650823,1.454631402,6.682871323,-1.75398798,5.147231843,-6.416773829,5.584355895,1.539848234,1.076923421,4.413998369,0.041652906,2.685270466,3.223180085,3.858888718,4.498562237,6.044517892,1.028773408,9.770198912,6.46860211,3.320378481,9.276339841,1.355729586,2.582555716,3.581755935,1.190073123,3.011974589,-13.24351225,-6.640723865,-0.004750189,0.380651535,4.863528357,2.383806331,-0.009930679,0.135150204,1.075242348,2.778941104,5.604292596,1.874310738,4.730052219,5.183313121,
Peru,PER,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,4.994937563,4.275152684,1.741676942,7.059536434,-0.084901656,6.52882028,4.90561021,-2.838676974,4.708490935,10.22670653,-1.842016047,-6.032696293,-0.89438863,4.920262084,-0.54200542,2.1442957,-0.684295987,-0.362022656,4.313173933,-6.415730337,9.052707408,2.961576572,-10.76775021,11.83942481,3.739419265,6.155752944,5.078809107,7.851851852,-4.781936813,-6.419619511,1.936602756,-6.115311909,10.35940803,14.90603904,3.723404255,5.671641791,3.947559032,-0.682879242,12.77625763,7.042428767,-1.999302569,4.85707508,1.17640405,2.739113422,3.563850046,8.358726489,3.941818182,7.449388936,0.303885392,0.978143259,8.122240796,1.771981289,2.605850504,-1.089514843,3.953175974,1.73896991,2.968500508,9.632057517,1.4980551,0.966015266,5.295187904,3.032830841,
Philippines,PHL,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,6.829665675,4.48223214,7.197723728,-0.064312983,7.658954761,3.776032811,2.161737232,6.741267232,3.741713956,0.094840611,3.941363031,5.447415247,7.462155808,-3.852850209,1.349963262,10.28720196,4.329256664,3.574995504,2.982716223,3.904265669,3.710396036,0.412952903,-3.929982389,-0.486493479,-1.744815326,3.653463876,3.077906582,2.950740349,2.724448175,0.192925479,1.469897202,0.351745589,2.10728758,2.475727107,0.564798713,3.650853275,2.941282013,-6.971938196,9.649841904,3.384403631,3.863935124,3.608042528,4.574748658,4.989111481,3.496912642,4.581535201,5.37001634,3.390064292,-0.144697337,1.323730271,3.384078267,3.079948779,2.933106417,1.87301397,0.736118963,-0.963001329,4.24914474,1.117653566,1.204950183,-0.194218864,-0.290979081,0.466930673,
Palau,PLW,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.563964946,1.333208247,1.487455381,2.873534092,4.257394526,15.00165383,-8.040989736,3.301937375,-7.531207017,-5.022779789,-1.690240731,-4.228117987,2.818345399,-5.894263446,-3.651245013,7.729598707,10.41666667,-4.372813531,-5.637229849,-10.14544217,-3.732486917,,
Papua New Guinea,PNG,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,5.388957714,3.562446147,4.735909523,3.689333449,1.646407145,3.502801749,2.518183628,5.350696392,3.574742815,2.691508278,3.283152528,1.832702487,4.676659828,4.00751221,1.597319716,0.725284634,3.95245558,1.886363284,4.737863526,7.902411442,-1.393657273,0.966298991,2.970954364,-2.913008963,1.543099038,5.346822244,3.512787314,1.36772223,2.227625523,-2.652267156,6.318773374,20.72906635,6.736423157,-0.102700118,11.02803737,-1.178453043,-11.2436103,13.80648106,2.058685917,-4.744907983,-4.128708446,4.962707975,4.60849959,,,-1.104412439,1.341210651,5.811560336,2.814278752,0.851247712,5.964222648,4.671882953,3.392824947,-2.643709751,2.65103663,2.353520634,4.570944431,2.258923506,1.863869922,1.081810495,3.107810241,
Poland,POL,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.416102126,-8.667736758,-11.53998243,-11.48086522,-0.137470542,8.105070937,2.081600832,2.970901963,8.386075949,-1.715328467,-5.428425548,5.170679035,-1.42337129,11.28154145,3.141751042,0.771308957,-9.129607269,8.88023062,1.803702555,-8.533636752,0.439833841,1.508348999,-9.641153017,-2.20148534,15.25678641,-11.51517744,1.133836186,
Pre-demographic dividend,PRE,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,6.598362683,-2.297916581,-1.08761236,5.61825917,6.827605884,1.611244937,2.295182006,9.564996576,-1.345755341,0.866131505,4.322888799,3.455049331,0.592007339,6.275554326,6.809484741,3.941348346,4.470588502,5.070724581,-1.80672302,3.979580286,17.00330647,3.792264108,2.056529542,7.348381154,5.544603883,1.555143122,3.840775605,3.92258119,5.232784869,2.040188371,3.123839694,3.482523659,4.327524319,1.484649008,3.577008574,3.087393191,3.038135711,3.928500914,3.217560859,1.051216532,1.97416174,
Puerto Rico,PRI,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.154946444,-8.223541579,-3.930624064,6.005732781,-5.059229937,-2.633124864,4.045346041,-2.159865471,5.92815222,-5.371991117,2.724539142,-4.375291412,3.703838392,-3.332172851,0.616019585,0.927097001,-0.474279564,3.086768931,-0.020862894,5.115679494,-1.187841855,2.027058925,-1.059590949,3.335629113,-3.273752739,3.880986174,-5.275670508,
Paraguay,PRY,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,3.884769435,2.279235305,7.569612346,-2.358698632,5.084718896,-0.820939556,2.356733489,1.85341978,6.765498121,4.85917057,6.559127422,9.669138777,9.738202665,3.854442352,5.557507966,4.476946316,7.118075908,8.135019413,10.60059582,0.630423512,-2.319283826,6.370973506,5.230368479,-5.068060217,10.06858376,12.91305289,10.08076018,1.919105648,-1.137756033,4.506930636,6.846112332,2.701619216,13.31581855,-0.922437524,7.387682215,1.481259711,0.884764561,-7.098879691,11.59545628,4.584699102,9.549825655,4.769549068,0.060638839,4.705657433,15.5981095,9.893265213,-11.68000819,41.76695541,5.676427297,-29.78398423,43.5346949,7.179939334,-1.440827134,2.696169956,4.935437945,2.199268297,-3.385884265,7.442416601,-12.27663357,-8.744713191,
West Bank and Gaza,PSE,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.211519934,16.76502318,-11.55524962,11.89609996,-2.042705904,-15.61612126,-16.56837506,-17.63715345,12.91377109,85.72540159,-16.34648568,27.83278328,-18.62091222,33.4699273,7.913241557,-9.563142438,4.932007307,5.01934236,-3.361267152,2.715837621,-3.961406438,10.40378671,-6.019774258,1.582720417,0.879846027,-9.057872263,-0.709290709,-5.654492404,
Pacific island small states,PSS,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.232192057,1.170866713,2.472517322,-1.017651896,3.304146772,-3.535610705,4.343838986,5.243319518,1.257414054,-0.912237773,4.812884497,1.451662186,-1.03305216,5.464649137,1.111972125,3.07700687,-1.285107581,,,
Post-demographic dividend,PST,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.006067178,5.98503425,5.955310963,-2.539884556,-0.491111739,-0.971092913,6.400275443,1.844893262,-1.929431519,-4.620619363,4.200313127,3.395488001,-2.928090268,0.52181094,-2.798018912,6.227110229,2.710656754,1.598820268,0.480877217,0.436246902,0.398346895,0.197914336,2.254903289,-5.903348148,,
French Polynesia,PYF,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-25.50723473,11.28403546,1.048951288,18.68512532,16.32652422,10.02507327,36.6742577,-17.00000277,19.477922,5.378146378,4.558998298,5.87188681,25.0619095,7.741157371,8.99113915,20.62652061,15.68580699,16.69953225,4.552291731,0.466104217,7.669963424,
Romania,ROU,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.34335017,-12.92052814,13.6422319,2.902169917,4.949486021,-2.958593137,-0.09003255,-11.46446286,2.134822664,-17.14322218,28.17646333,-5.72952381,5.315904325,18.66316079,-17.14041615,3.359432125,-26.54762094,23.5094554,-2.135246907,-14.22489816,16.1857494,-24.09456176,33.24121525,8.291029894,-10.05056864,2.463512386,12.67154376,13.75197472,-3.190403444,-15.27269206,13.69250696,-16.33878642,
Russian Federation,RUS,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.699999995,-9.000000013,-4.000000001,-11.99999999,-8.000000001,-5.300000008,2.500000013,-18.8,17.09999999,12.70000001,11.39933365,2.905362101,-1.790911352,1.036176725,-0.149568621,2.502394348,0.918552344,5.72834886,1.68050649,-11.98094906,14.21261054,-1.441994394,3.919445913,2.833797684,2.880320768,1.782766697,1.493282186,1.660168566,3.451498789,0.227069641,-0.825433994,6.650468881,
Rwanda,RWA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,4.712036507,4.712042593,4.712044449,4.712041064,8.893453398,2.662158737,-30.6458593,43.28381591,17.94772665,-5.756212782,28.69677456,0.754768661,2.738222487,21.64329384,-1.515574969,-1.219267926,9.299525203,4.367150229,-8.816134102,2.291978246,2.901531021,-2.020289217,5.623903504,-4.265100887,-2.55973844,5.799998309,5.200002263,-16.92299822,-31.32285237,29.42237447,19.91502993,4.130390063,10.44313025,16.23422013,7.458670847,8.865416402,14.2410527,-1.717846915,6.355866119,4.296137339,5.621939426,0.33781782,6.969010352,5.149897492,5.129110581,3.300626029,6.974172185,3.261479221,6.832642583,4.775132565,3.658816144,4.739005169,6.112779904,5.026378527,0.858214455,6.367925874,1.553521842,
South Asia,SAS,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,0.523933774,-0.57139076,2.256832372,8.418263617,-8.555440914,-0.625772449,11.89610908,2.009035305,5.640906799,7.163852611,-2.186832048,-4.177728788,5.760289313,-0.093958123,9.328162029,-3.555553309,7.979217724,2.705752767,-9.669399734,10.61382684,4.510945576,0.57309306,8.714059048,0.99155884,1.812149401,0.772018068,-0.857648466,12.389477,1.922911783,4.240331073,-0.639176349,6.575535163,1.918640876,4.585019386,0.428844837,9.524646013,-1.633950272,5.784429118,2.643701223,1.402485041,4.691453165,-4.776211868,7.616569001,0.723418783,5.153407341,2.863788405,5.208978845,0.237707543,0.522608148,6.936095853,5.530850029,2.086796658,4.876429747,0.58268217,1.007376895,5.283507624,5.616902932,2.440041871,5.230068921,3.974719312,3.321144079,3.737640994,
Saudi Arabia,SAU,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,5.656760349,-1.058041756,3.942730209,5.684541742,5.701312355,4.80896101,6.7997644,7.677860018,54.31726765,-12.09246008,-13.04839092,12.88854212,4.577308887,7.691733104,8.859050419,19.31687429,18.32973005,15.00947971,16.49585244,10.92674237,7.0746832,2.848986601,2.964370421,6.029935249,3.501909617,-2.199190588,1.436662515,-0.531957038,3.496068342,1.068533496,2.126893634,3.985095724,0.281633158,1.203644398,0.887254485,3.467689539,0.794487249,1.117103292,1.933930287,1.250725668,1.258707198,10.03216762,5.232376912,3.155288074,4.485822331,5.122079367,4.626625328,5.272507261,4.43534496,2.28828891,2.237326538,-1.6589565,2.472588635,4.084203912,
Sudan,SDN,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,-19.35587693,0.680685051,-4.750599514,6.746955883,17.87925206,3.996643149,-5.666481352,3.532543674,11.36451434,4.620931679,11.78499122,9.896116015,-7.618002661,-12.23190284,-5.500827868,17.99375066,17.5189484,-8.873694619,-4.63014458,-12.21779916,16.47993147,9.535681172,-12.49351545,32.83765815,-20.21839385,-1.342859938,24.50484565,1.646866406,-3.705744037,5.999856431,18.96994961,18.24657244,3.297835656,0.333563018,-3.451939829,4.613434835,2.18381113,10.58008086,-7.814225592,4.785494577,9.208046226,-5.367399485,4.960234408,-1.275601766,2.275602184,-2.049735851,-9.049735387,1.590086489,3.556609544,1.224720562,2.880384665,0.871549361,-1.799999126,-1.500001269,-2.500009406,-0.599999973,1.000000489,
Senegal,SEN,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,-14.31863212,11.37673652,10.42141994,2.298767805,7.239470425,-10.5872622,9.019426457,0.466694965,1.942567563,5.758077879,-16.49040344,23.8273921,-16.09848483,23.11512415,4.217088354,14.56720621,-6.879606898,-23.61477572,27.14735274,-18.16627817,15.01408832,8.62858498,-24.56176323,11.31598105,17.75959971,4.785102397,5.604773361,-15.53410802,13.69484723,-9.479179402,6.062927976,-5.978317659,7.77605778,-0.140097352,9.364524186,-3.680059494,-0.92877535,0.777342395,13.70435926,0.461236415,1.846757996,-22.98616477,18.17107419,3.430912999,11.57578011,-8.971229282,-7.095577989,21.43081814,13.98401608,4.757389045,-15.69329129,9.760321746,1.949846911,1.642292416,10.64132133,5.406805481,11.47168444,8.097313071,4.29377226,12.2440482,0.554924094,-1.441344006,
Singapore,SGP,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,1.912144703,6.440162272,0.095283468,-0.904331271,-0.912584054,17.98351915,3.738701726,8.356435644,5.48245614,3.742203742,10.62124248,8.27294686,-5.382041272,-3.978779841,8.563535912,9.895391575,1.054798045,-3.615071283,1.928156366,1.295672454,2.890764902,0.94480358,6.231527094,3.060514723,-10.07874016,-12.70953215,-8.455144741,-15.02817783,-4.679439941,-8.194820255,-8.336842105,-4.54754249,-4.282964389,3.217697335,-4.91962981,3.125,-2.434177844,-9.775967413,-1.015801354,-5.98631699,-12.85627653,-17.18858733,-8.319327731,0,6.874427131,1.715265866,0,-5.817875211,3.849597135,2.75862069,4.194630872,4.347826087,3.549382716,3.278688525,-0.360750361,-0.434467777,2.909090909,3.250883392,6.707734428,-4.297626684,11.39410188,-7.70156438,
Solomon Islands,SLB,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.545995378,-0.45651465,2.915438252,-2.387231721,13.31811618,1.101701883,13.0397658,3.935110248,0.26648209,-4.752864835,6.809204566,3.229965393,3.375402616,3.554509904,0.377636548,0.128463938,-3.809261975,,,
Sierra Leone,SLE,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,-4.781352828,1.699999995,1.348605201,1.654212177,2.600080667,2.040461012,0.899200796,0.496518762,0.451840377,1.151838581,3.412017706,5.156132177,12.63471956,19.59826276,10.50555787,0.872891604,4.196106772,3.84738007,2.923032318,18.89388987,-5.3364515,0.367070176,6.105889858,0.604557301,-0.533909076,49.82645192,3.788265048,-31.65773392,-3.231789211,5.071805863,-9.858838509,-5.74553656,30.27163206,7.553937992,5.990855776,7.798468304,-37.53412312,31.73657319,9.470204052,8.79126826,6.825797355,5.96715168,13.25285433,6.682681043,4.021461391,3.516919798,4.891126761,3.846719807,4.552870628,0.803678863,3.533383935,3.910461943,4.477366171,3.908077089,5.426598558,1.631151771,2.503152328,2.994862339,
El Salvador,SLV,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,1.952890743,5.765349771,1.793199767,3.681225823,6.557290072,3.178413597,2.070776303,2.548539805,8.722740895,5.421296157,-8.889903639,3.552533115,13.70447573,1.186118588,-5.361717853,-10.51030968,-7.860845209,2.315593769,3.026915296,-2.003386814,-4.251712883,1.326363775,-1.016628151,-0.560213934,6.534422647,-3.179559145,5.38209391,-3.93082952,-6.056319407,0.230565607,-2.819512781,-3.628487112,-4.768744408,3.089043453,-7.110003551,-6.522343168,-3.721069999,-2.969335549,-0.871158003,1.192570017,2.760743224,7.0646741,-0.185876408,-5.307261942,5.014747074,-4.119848891,4.29687359,-7.209737325,0.908175867,-5.499996228,8.359782438,0.683593023,-2.715807026,0.997008966,-4.343532535,4.024762258,0.59523961,
San Marino,SMR,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.83732952,49.3415239,-18.68786286,-4.959180542,-13.83720332,27.88112885,,
Somalia,SOM,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,-1.680406174,6.249046642,-4.424874778,-35.34234463,73.15464746,3.589100119,35.29189403,3.665818514,-5.880894204,4.152009272,14.35366545,2.833086501,-12.21985209,12.98830837,9.521279592,-1.304121345,8.219725598,3.44740574,-2.68294833,1.326600518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.915081948,6.796520886,-1.025498944,-0.039519546,-10.77402355,17.81030065,-5.377535383,-6.852478085,18.96772513,-4.894324942,-0.205090648,-7.842053012,8.569204476,0.811420645,-0.386216311,0.918988679,-16.98441166,21.00687564,1.952416236,2.15643289,7.450671219,-11.39288571,15.11484489,-1.650727242,2.325474748,-5.468298253,-8.272594355,
